label,auc,mean,std,rms,max,min,mean_deriv,std_deriv
wrist,175.75274550914764,52.69940828402367,102.97448210186305,115.6761496490661,702,21,-0.001184834123222749,9.60887960776631
wrist,74.09281980991364,31.95709518512633,52.334817916255936,61.320380779956736,575,20,0.0,8.258171317887232
wrist,183.4699444770813,48.79317073170732,85.93945771521649,98.82491539302741,424,21,-0.0009765625,6.686696726248745
wrist,206.4949094057083,57.33863636363636,129.06012995342536,141.22406439285183,751,20,0.0,9.351315360745204
wrist,187.8577733039856,55.27536231884058,111.3481462927863,124.31321475337543,623,20,0.0012091898428053204,7.855173265203806
wrist,214.18856942653656,62.43520782396088,126.69469813480852,141.24341298443423,703,21,0.0,9.802829756566728
wrist,201.2746124267578,60.887392900856796,114.88000040139207,130.01803377411593,578,21,0.0,9.381354055868941
wrist,179.33114683628082,55.10292249047014,95.79862047003718,110.51564482440025,479,21,0.001272264631043257,7.94918648739405
wrist,177.45414555072784,54.30742049469965,90.09996256776395,105.2012318155096,457,21,0.0,8.41676785542262
wrist,185.59767055511475,55.673568818514006,107.47481656380864,121.03876428819872,581,21,-0.0012195121951219512,7.501463172761844
wrist,220.00179398059845,64.70558375634518,105.41968155027678,123.6936612256714,440,21,0.0,8.737452430098477
wrist,73.96608054637909,32.22086602731764,67.51385306051485,74.80845248116782,860,21,0.040697674418604654,6.588889130829771
wrist,217.28934800624847,61.529209621993125,118.92729547740515,133.90125184731173,604,21,-0.14564220183486237,8.349071766263542
wrist,196.49263501167297,59.523917995444194,105.0779458909791,120.76618535913063,607,20,-0.0011402508551881414,10.63947378156602
wrist,221.20220029354095,61.99653579676674,118.59581148042865,133.82278188522744,640,21,0.0,9.899728495138472
wrist,135.28015089035034,42.903800475059384,69.44420689691931,81.62863447801784,452,21,0.0,6.810148403976634
wrist,148.71281707286835,46.79505300353357,87.92769501982272,99.60450058658229,545,21,0.05306603773584906,7.800022075160911
wrist,161.82259953022003,62.089266737513285,90.43578813944042,109.6982626134244,681,21,-0.05,9.749558091458473
wrist,163.16256153583527,48.936144578313254,89.64116964865585,102.12876941473776,532,20,0.0,7.846691465078149
wrist,108.67445433139801,43.23122065727699,54.88482872644855,69.86617825421514,360,21,0.0,9.1251901449854
wrist,109.68968057632446,38.6142684401451,56.102018315276766,68.10652087880598,347,20,0.0,4.6676466168153
wrist,175.71057224273682,54.73972602739726,93.30352324797461,108.17571379953935,499,21,0.0024937655860349127,11.852901147043372
